Titre	Taux	Source	Règlement	Portion de l'intérêt	Note	Nom	No client	Mouv. d'enc.	Invest. unit. manuel	Ind. VM	G/P cap. investi	Description	Traitement	Transaction	Code de CP	Type	Symbole	Quantité	Prix	Total	Commission	Gains/Pertes	Int. courus	Frais	PBR manuel	Solde	No de compte
221374	1,03200000	DIV	2010/01/19	0,00	DRIP DISNEY	FRAIS GESTION CR	300012	0,00	0,000		0,00	DISNEY WALT COMPANY	2010/01/25	2010/01/19	BD88	Dividendes	DIS	5	31,010	0,00	0,00	0,00	0,00	0,00	0,000	145 406,01	300012-NA
	1,00000000	RET	2010/01/04	0,00	retrait	FRAIS GESTION CR	300012	(5 000,00)	0,000		0,00	SOLDE ( CAD )	2010/01/25	2010/01/04	BD88	Retrait	1CAD	0,00	0,000	(5 000,00)	0,00	0,00	0,00	0,00	0,000	145 406,01	300012-NA
460009	1,00000000	VEN	2009/12/31	0,00	Vente BN (gain) reste div. courus	FRAIS GESTION CR	300012	0,00	0,000		9 614,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/12/31	BD88	Vente	NA	(510)	60,000	30 906,50	306,00	9 041,50	0,00	0,50	0,000	150 406,01	300012-NA
	1,00000000	FEE	2009/12/31	0,00	Frais gestion du compte	FRAIS GESTION CR	300012	0,00	0,000		0,00	SOLDE ( CAD )	2010/01/25	2009/12/31	BD88	Frais de gestion	1CAD	0,00	0,000	(125,00)	0,00	0,00	0,00	0,00	0,000	119 499,51	300012-NA
059960	1,00000000	DIV	2009/12/15	0,00	Div ABX	FRAIS GESTION CR	300012	0,00	0,000		0,00	BARRICK GOLD CORP	2010/01/25	2009/12/15	BD88	Dividendes	ABX	0	0,000	106,05	0,00	0,00	0,00	0,00	0,000	119 624,51	300012-NA
460009	1,00000000	DIV	2009/11/01	0,00	DRIP NA	FRAIS GESTION CR	300012	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/11/01	BD88	Dividendes	NA	5	56,390	0,00	0,00	0,00	0,00	0,00	0,000	119 518,46	300012-NA
460009	1,00000000	DIV	2009/11/01	0,00	Dividende de NA	FRAIS GESTION CR	300012	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/11/01	BD88	Dividendes	NA	0	0,000	31,15	0,00	0,00	0,00	0,00	0,000	119 518,46	300012-NA
	1,00000000	INT	2009/08/31	0,00	Interet mensuel	FRAIS GESTION CR	300012	0,00	0,000		0,00	SOLDE ( CAD )	2010/01/25	2009/08/31	BD88	Intérêts	1CAD	0,00	0,000	325,56	0,00	0,00	0,00	0,00	0,000	119 487,31	300012-NA
460009	1,00000000	DIV	2009/08/01	0,00	DRIP NA	FRAIS GESTION CR	300012	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/08/01	BD88	Dividendes	NA	5	58,110	0,00	0,00	0,00	0,00	0,00	0,000	119 161,75	300012-NA
460009	1,00000000	DIV	2009/08/01	0,00	Dividende de NA	FRAIS GESTION CR	300012	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/08/01	BD88	Dividendes	NA	0	0,000	19,45	0,00	0,00	0,00	0,00	0,000	119 161,75	300012-NA
	1,00000000	INT	2009/07/31	0,00	Interet mensuel	FRAIS GESTION CR	300012	0,00	0,000		0,00	SOLDE ( CAD )	2010/01/25	2009/07/31	BD88	Intérêts	1CAD	0,00	0,000	348,32	0,00	0,00	0,00	0,00	0,000	119 142,30	300012-NA
	1,00000000	INT	2009/06/30	0,00	Interet mensuel	FRAIS GESTION CR	300012	0,00	0,000		0,00	SOLDE ( CAD )	2010/01/25	2009/06/30	BD88	Intérêts	1CAD	0,00	0,000	473,68	0,00	0,00	0,00	0,00	0,000	118 793,98	300012-NA
059960	1,00000000	DIV	2009/06/15	0,00	Div ABX	FRAIS GESTION CR	300012	0,00	0,000		0,00	BARRICK GOLD CORP	2010/01/25	2009/06/15	BD88	Dividendes	ABX	0	0,000	113,30	0,00	0,00	0,00	0,00	0,000	118 320,30	300012-NA
	1,00000000	INT	2009/05/31	0,00	Interet mensuel	FRAIS GESTION CR	300012	0,00	0,000		0,00	SOLDE ( CAD )	2010/01/25	2009/05/31	BD88	Intérêts	1CAD	0,00	0,000	1 000,00	0,00	0,00	0,00	0,00	0,000	118 207,00	300012-NA
	1,00000000	INT	2009/04/30	0,00	Interet mensuel	FRAIS GESTION CR	300012	0,00	0,000		0,00	SOLDE ( CAD )	2010/01/25	2009/04/30	BD88	Intérêts	1CAD	0,00	0,000	1 000,00	0,00	0,00	0,00	0,00	0,000	117 207,00	300012-NA
460009	1,00000000	ACH	2009/04/07	0,00	Achat NA	FRAIS GESTION CR	300012	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/04/03	BD88	Achat	NA	500	42,500	(21 292,50)	42,00	0,00	0,00	0,50	0,000	116 207,00	300012-NA
221374	1,23000000	ACH	2009/04/07	0,00	achat Walt Disney	FRAIS GESTION CR	300012	0,00	0,000		0,00	DISNEY WALT COMPANY	2010/01/25	2009/04/03	BD88	Achat	DIS	500	20,000	(12 500,50)	200,00	0,00	0,00	0,50	0,000	137 499,50	300012-NA
059960	1,00000000	TRF	2009/04/01	0,00	TRF-in ABX	FRAIS GESTION CR	300012	21 400,00	0,000		0,00	BARRICK GOLD CORP	2010/01/25	2009/04/01	BD88	Transfert	ABX	500	0,000	0,00	0,00	0,00	0,00	0,00	0,000	150 000,00	300012-NA
359131	1,00000000	TRF	2009/04/01	0,00	TRF-in JC Grp	FRAIS GESTION CR	300012	3 935,00	0,000		0,00	JEAN COUTU GRP-A SV	2010/01/25	2009/04/01	BD88	Transfert	PJC.A	500	0,000	0,00	0,00	0,00	0,00	0,00	0,000	150 000,00	300012-NA
	1,00000000	DEP	2009/04/01	0,00	Depot	FRAIS GESTION CR	300012	150 000,00	0,000		0,00	SOLDE ( CAD )	2010/01/25	2009/04/01	BD88	Dépôt	1CAD	0,00	0,000	150 000,00	0,00	0,00	0,00	0,00	0,000	150 000,00	300012-NA
995321	1,00000000	RDM	2009/10/28	0,00	Funds sell fraction	TRXIONS FONDS CI	300011	0,00	0,000		(4,82)	AGF OBL CDN R/E /S/N	2010/01/25	2009/10/28	BD88	Remboursement	AGF420	(0,803)	0,000	0,00	0,00	(4,82)	0,00	0,00	0,000	21 400,00	300011-NA
995321	1,00000000	SELL	2009/10/28	0,00	Funds sell whole part	TRXIONS FONDS CI	300011	0,00	0,000		54,75	AGF OBL CDN R/E /S/N	2010/01/25	2009/10/23	BD88	Vente	AGF420	(491,000)	6,100	3 000,00	0,00	54,75	0,00	0,00	0,000	21 400,00	300011-NA
995321	1,00000000	PUR	2009/09/23	0,00	Funds fraction part	TRXIONS FONDS CI	300011	0,00	0,000		0,00	AGF OBL CDN R/E /S/N	2010/01/25	2009/09/23	BD88	Achat	AGF420	0,458	0,000	0,00	0,00	0,00	0,00	0,00	0,000	18 400,00	300011-NA
995321	1,00000000	BUY	2009/09/23	0,00	Funds whole part	TRXIONS FONDS CI	300011	0,00	0,000		0,00	AGF OBL CDN R/E /S/N	2010/01/25	2009/09/18	BD88	Achat	AGF420	1 262,000	6,020	(7 600,00)	228,00	0,00	0,00	0,00	0,000	18 400,00	300011-NA
995321	1,00000000	PUR	2009/08/20	0,00	Funds fraction part	TRXIONS FONDS CI	300011	0,00	0,000		0,00	AGF OBL CDN R/E /S/N	2010/01/25	2009/08/20	BD88	Achat	AGF420	0,678	0,000	0,00	0,00	0,00	0,00	0,00	0,000	26 000,00	300011-NA
995321	1,00000000	BUY	2009/08/20	0,00	Funds whole part	TRXIONS FONDS CI	300011	0,00	0,000		0,00	AGF OBL CDN R/E /S/N	2010/01/25	2009/08/17	BD88	Achat	AGF420	4 006,000	5,990	(24 000,00)	720,00	0,00	0,00	0,00	0,000	26 000,00	300011-NA
	1,00000000	DEP	2009/04/01	0,00	Depot	TRXIONS FONDS CI	300011	50 000,00	0,000		0,00	SOLDE ( CAD )	2010/01/25	2009/04/01	BD88	Dépôt	1CAD	0,00	0,000	50 000,00	0,00	0,00	0,00	0,00	0,000	50 000,00	300011-NA
102032	1,00000000	VEN	2010/01/27	0,00	Vente CBS settle 11	CALCULS GAINS/PE	300010	0,00	0,000		2 074,69	CBS CORP-CL B	2010/01/25	2010/01/25	BD88	Vente	CBS	(250)	13,330	3 298,67	33,33	2 074,69	0,00	0,50	0,000	276 630,41	300010-OB
986031	0,95000000	VEN	2010/01/27	0,00	Vente FOND	CALCULS GAINS/PE	300010	0,00	0,000		143,69	F/T MCH MON       /N	2010/01/25	2010/01/22	BD88	Vente	TML204	(100,000)	10,000	939,50	10,00	127,97	0,00	0,50	0,000	273 331,74	300010-OB
995576	1,00000000	VEN	2010/01/27	0,00	Vente FOND	CALCULS GAINS/PE	300010	0,00	0,000		(2,35)	BMOG MCH MON AMER /N	2010/01/25	2010/01/22	BD88	Vente	GGF412	(100,000)	10,000	989,50	10,00	(20,32)	0,00	0,50	0,000	272 392,24	300010-OB
744310	1,00000000	VEN	2010/01/27	0,00	Vente Yahoo perte	CALCULS GAINS/PE	300010	0,00	0,000		(329,33)	YAHOO INC	2010/01/25	2010/01/22	BD88	Vente	YHOO	(500)	16,000	7 919,50	80,00	(329,33)	0,00	0,50	0,000	271 402,74	300010-OB
Y23105	0,95000000	VEN	2010/01/26	0,00	vente France EUR int=17.23*1.4131	CALCULS GAINS/PE	300010	0,00	0,000		477,37	FRANCE EUR(OAT)3.4%25JL29	2010/01/25	2010/01/22	BD88	Vente	Y23105	(2 000)	228,160	4 383,24	228,00	477,37	48,70	0,50	0,000	263 483,24	300010-OB
M22762	1,00000000	VEN	2010/01/25	102,88	INT-HYDRO QUE	CALCULS GAINS/PE	300010	0,00	0,000		121,46	INT-HYDRO QUE  U$  13JA13	2010/01/25	2010/01/21	BD88	Vente	M22762	(5 000)	93,500	4 674,50	490,00	121,46	0,00	0,50	0,000	259 100,00	300010-OB
221374	1,00000000	DIV	2010/01/19	0,00	Dividende DISNEY	CALCULS GAINS/PE	300010	0,00	0,000		0,00	DISNEY WALT COMPANY	2010/01/25	2010/01/19	BD88	Dividendes	DIS	0	0,000	19,95	0,00	0,00	0,00	0,00	0,000	254 425,50	300010-OB
221374	1,00000000	DIV	2010/01/19	0,00	DRIP DISNEY	CALCULS GAINS/PE	300010	0,00	0,000		0,00	DISNEY WALT COMPANY	2010/01/25	2010/01/19	BD88	Dividendes	DIS	5	31,010	0,00	0,00	0,00	0,00	0,00	0,000	254 405,55	300010-OB
M85972	1,00000000	VEN	2010/01/19	64,37	Vente PRIN-QUEBEC	CALCULS GAINS/PE	300010	0,00	0,000		355,88	PRIN-QUEBEC         1AV26	2010/01/25	2010/01/15	BD88	Vente	M85972	(5 000)	42,000	2 037,50	42,00	355,88	0,00	0,50	0,000	254 405,55	300010-OB
460009	0,95000000	VEN	2009/12/31	0,00	Vente BN div. courus	CALCULS GAINS/PE	300010	0,00	0,000		11 508,50	BANQUE NATIONALE DU CDA	2010/01/25	2009/12/31	BD88	Vente	NA	(510)	60,000	28 763,50	306,00	10 976,07	0,00	0,50	0,000	252 368,05	300010-OB
986031	0,95000000	DIV	2009/12/31	0,00	DRIP TML207 remplace OGF207	CALCULS GAINS/PE	300010	0,00	0,000		0,00	F/T MCH MON       /N	2010/01/25	2009/12/31	BD88	Dividendes	TML204	1,787	10,000	0,00	0,00	0,00	0,00	0,00	0,000	223 604,55	300010-OB
102032	1,00000000	ACH	2010/01/05	0,00	Achat CBS Corp - vente settle janv	CALCULS GAINS/PE	300010	0,00	0,000		0,00	CBS CORP-CL B	2010/01/25	2009/12/31	BD88	Achat	CBS	500	4,750	(2 447,96)	72,46	0,00	0,00	0,50	0,000	223 604,55	300010-OB
995576	1,00000000	ACH	2010/01/04	0,00	GGF412 remplace TRI375	CALCULS GAINS/PE	300010	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/12/30	BD88	Achat	GGF412	300,000	10,000	(3 030,00)	30,00	0,00	0,00	0,00	0,000	226 052,51	300010-OB
R13369	1,00000000	ACH	2009/12/31	0,00	Oblig ALCAN remplace NY tel	CALCULS GAINS/PE	300010	0,00	0,000		0,00	ALCAN INC U$  5.2% 15JA14	2010/01/25	2009/12/29	BD88	Achat	R13369	2 000	105,000	(2 234,17)	105,00	0,00	(47,76)	0,50	0,000	229 082,51	300010-OB
B87545	0,94000000	VEN	2009/12/24	0,00	vente Prov. BC	CALCULS GAINS/PE	300010	0,00	0,000		66,82	PROV C.B.     5.7% 18JN29	2010/01/25	2009/12/21	BD88	Vente	B87545	(1 000)	110,000	1 034,38	11,00	66,82	0,88	0,50	0,000	231 316,68	300010-OB
995321	0,95000000	VEN	2009/12/22	0,00	AGF420 remplace Fond ODONNEL	CALCULS GAINS/PE	300010	0,00	0,000		1 741,49	AGF OBL CDN R/E /S/N	2010/01/25	2009/12/18	BD88	Vente	AGF420	(1 998,201)	6,150	12 165,55	122,88	997,14	0,00	0,50	0,000	230 282,30	300010-OB
B87545	1,00000000	INT	2009/12/18	0,00	Interet PROV C.B. 5.7%18JN29	CALCULS GAINS/PE	300010	0,00	0,000		0,00	PROV C.B.     5.7% 18JN29	2010/01/25	2009/12/18	BD88	Intérêts	B87545	0	0,000	186,87	0,00	0,00	0,00	0,00	0,000	218 116,75	300010-OB
059960	1,00000000	DIV	2009/12/15	0,00	Div ABX	CALCULS GAINS/PE	300010	0,00	0,000		0,00	BARRICK GOLD CORP	2010/01/25	2009/12/15	BD88	Dividendes	ABX	0	0,000	206,42	0,00	0,00	0,00	0,00	0,000	217 929,88	300010-OB
Y23105	0,94000000	ACH	2009/12/15	0,00	FRANCE EUR remplace Bundes int=13.32*1.4579	CALCULS GAINS/PE	300010	0,00	0,000		0,00	FRANCE EUR(OAT)3.4%25JL29	2010/01/25	2009/12/11	BD88	Achat	Y23105	10 000	227,000	(21 532,69)	227,00	0,00	(194,19)	0,50	0,000	217 723,46	300010-OB
M89953	0,95600000	REM	2009/12/01	173,35	Remb PRIN-Bell	CALCULS GAINS/PE	300010	0,00	0,000		2 606,90	PRIN-B.C. PROV      1DC09	2010/01/25	2009/12/01	BD88	Remboursement	M89953	(20 000)	100,000	19 120,00	0,00	2 606,90	0,00	0,00	0,000	239 256,15	300010-OB
986031	0,95000000	DIV	2009/11/30	0,00	DRIP TML207 remplace OGF207	CALCULS GAINS/PE	300010	0,00	0,000		0,00	F/T MCH MON       /N	2010/01/25	2009/11/30	BD88	Dividendes	TML204	0,862	10,000	0,00	0,00	0,00	0,00	0,00	0,000	220 136,15	300010-OB
995321	0,95000000	DIV	2009/11/30	0,00	AGF420 remplace DRIP OGF305	CALCULS GAINS/PE	300010	0,00	0,000		0,00	AGF OBL CDN R/E /S/N	2010/01/25	2009/11/30	BD88	Dividendes	AGF420	44,352	6,150	0,00	0,00	0,00	0,00	0,00	0,000	220 136,15	300010-OB
744310	1,00000000	ACH	2009/12/01	0,00	Yahoo remplace ToysRUs	CALCULS GAINS/PE	300010	0,00	0,000		0,00	YAHOO INC	2010/01/25	2009/11/27	BD88	Achat	YHOO	500	15,000	(7 575,50)	75,00	0,00	0,00	0,50	0,000	220 136,15	300010-OB
221374	1,00000000	VEN	2009/11/17	0,00	Vente DIS	CALCULS GAINS/PE	300010	0,00	0,000		3 924,50	DISNEY WALT COMPANY	2010/01/25	2009/11/13	BD88	Vente	DIS	(500)	30,000	14 842,50	157,00	3 924,50	0,00	0,50	0,000	227 711,65	300010-OB
B87545	0,94000000	ACH	2009/11/05	0,00	2e achat PROV CB	CALCULS GAINS/PE	300010	0,00	0,000		0,00	PROV C.B.     5.7% 18JN29	2010/01/25	2009/11/03	BD88	Achat	B87545	10 000	112,000	(10 733,45)	112,00	0,00	(204,95)	0,50	0,000	212 869,15	300010-OB
460009	0,93000000	DIV	2009/11/01	0,00	DRIP NA	CALCULS GAINS/PE	300010	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/11/01	BD88	Dividendes	NA	5	56,390	0,00	0,00	0,00	0,00	0,00	0,000	223 602,60	300010-OB
460009	1,00000000	DIV	2009/11/01	0,00	Dividende de NA	CALCULS GAINS/PE	300010	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/11/01	BD88	Dividendes	NA	0	0,000	19,62	0,00	0,00	0,00	0,00	0,000	223 602,60	300010-OB
995576	1,00000000	DIV	2009/10/31	0,00	GGF412 remplace DRIP TRI375	CALCULS GAINS/PE	300010	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/10/31	BD88	Dividendes	GGF412	3,331	10,000	0,00	0,00	0,00	0,00	0,00	0,000	223 582,98	300010-OB
986031	0,93000000	DIV	2009/10/30	0,00	DRIP TML207 remplace OGF207	CALCULS GAINS/PE	300010	0,00	0,000		0,00	F/T MCH MON       /N	2010/01/25	2009/10/30	BD88	Dividendes	TML204	0,834	10,000	0,00	0,00	0,00	0,00	0,00	0,000	223 582,98	300010-OB
995321	0,93000000	DIV	2009/10/30	0,00	AGF420 remplace DRIP OGF305	CALCULS GAINS/PE	300010	0,00	0,000		0,00	AGF OBL CDN R/E /S/N	2010/01/25	2009/10/30	BD88	Dividendes	AGF420	43,555	6,110	0,00	0,00	0,00	0,00	0,00	0,000	223 582,98	300010-OB
744310	1,00000000	ACH	2009/10/21	0,00	Yahoo remplace ToysRUs	CALCULS GAINS/PE	300010	0,00	0,000		0,00	YAHOO INC	2010/01/25	2009/10/16	BD88	Achat	YHOO	500	17,000	(8 585,50)	85,00	0,00	0,00	0,50	0,000	223 582,98	300010-OB
995576	1,00000000	DIV	2009/09/30	0,00	GGF412 remplace DRIP TRI375	CALCULS GAINS/PE	300010	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/09/30	BD88	Dividendes	GGF412	3,210	10,000	0,00	0,00	0,00	0,00	0,00	0,000	232 168,48	300010-OB
986031	0,93000000	DIV	2009/09/30	0,00	DRIP TML207 remplace OGF207	CALCULS GAINS/PE	300010	0,00	0,000		0,00	F/T MCH MON       /N	2010/01/25	2009/09/30	BD88	Dividendes	TML204	0,833	10,000	0,00	0,00	0,00	0,00	0,00	0,000	232 168,48	300010-OB
995321	0,93000000	DIV	2009/09/30	0,00	AGF420 remplace DRIP OGF305	CALCULS GAINS/PE	300010	0,00	0,000		0,00	AGF OBL CDN R/E /S/N	2010/01/25	2009/09/30	BD88	Dividendes	AGF420	42,182	6,060	0,00	0,00	0,00	0,00	0,00	0,000	232 168,48	300010-OB
R13369	1,00000000	VEN	2009/09/28	0,00	vente oblig Alcan	CALCULS GAINS/PE	300010	0,00	0,000		33,63	ALCAN INC U$  5.2% 15JA14	2010/01/25	2009/09/24	BD88	Vente	R13369	(1 000)	103,000	1 040,18	103,00	33,63	10,68	0,50	0,000	232 168,48	300010-OB
995321	0,93000000	ACH	2009/09/14	0,00	AGF420 remplace OGF305	CALCULS GAINS/PE	300010	0,00	0,000		0,00	AGF OBL CDN R/E /S/N	2010/01/25	2009/09/10	BD88	Achat	AGF420	1 868,112	6,000	(10 424,06)	0,00	0,00	0,00	0,00	0,000	231 128,30	300010-OB
995576	1,00000000	DIV	2009/08/31	0,00	GGF412 remplace DRIP TRI375	CALCULS GAINS/PE	300010	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/08/31	BD88	Dividendes	GGF412	3,325	10,000	0,00	0,00	0,00	0,00	0,00	0,000	241 552,36	300010-OB
	1,00000000	INT	2009/08/31	0,00	Interet mensuel	CALCULS GAINS/PE	300010	0,00	0,000		0,00	SOLDE ( USD )	2010/01/25	2009/08/31	BD88	Intérêts	1USD	0,00	0,000	325,56	0,00	0,00	0,00	0,00	0,000	241 552,36	300010-OB
986031	0,91000000	DIV	2009/08/31	0,00	DRIP TML207 remplace OGF207	CALCULS GAINS/PE	300010	0,00	0,000		0,00	F/T MCH MON       /N	2010/01/25	2009/08/31	BD88	Dividendes	TML204	0,899	10,000	0,00	0,00	0,00	0,00	0,00	0,000	241 226,80	300010-OB
R13369	1,00000000	ACH	2009/08/19	0,00	Oblig ALCAN remplace NY Tel	CALCULS GAINS/PE	300010	0,00	0,000		0,00	ALCAN INC U$  5.2% 15JA14	2010/01/25	2009/08/17	BD88	Achat	R13369	10 000	99,582	(10 005,33)	99,00	0,00	(46,63)	0,50	0,000	241 226,80	300010-OB
460009	0,93000000	DIV	2009/08/01	0,00	DRIP NA	CALCULS GAINS/PE	300010	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/08/01	BD88	Dividendes	NA	5	58,110	0,00	0,00	0,00	0,00	0,00	0,000	251 232,13	300010-OB
460009	1,00000000	DIV	2009/08/01	0,00	Dividende de NA	CALCULS GAINS/PE	300010	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/08/01	BD88	Dividendes	NA	0	0,000	12,64	0,00	0,00	0,00	0,00	0,000	251 232,13	300010-OB
995576	1,00000000	DIV	2009/07/31	0,00	GGF412 remplace DRIP TRI375	CALCULS GAINS/PE	300010	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/07/31	BD88	Dividendes	GGF412	3,292	10,000	0,00	0,00	0,00	0,00	0,00	0,000	251 219,49	300010-OB
986031	0,93000000	DIV	2009/07/31	0,00	DRIP TML207 remplace OGF207	CALCULS GAINS/PE	300010	0,00	0,000		0,00	F/T MCH MON       /N	2010/01/25	2009/07/31	BD88	Dividendes	TML204	2,520	10,000	0,00	0,00	0,00	0,00	0,00	0,000	251 219,49	300010-OB
	1,00000000	INT	2009/07/31	0,00	Interet mensuel	CALCULS GAINS/PE	300010	0,00	0,000		0,00	SOLDE ( USD )	2010/01/25	2009/07/31	BD88	Intérêts	1USD	0,00	0,000	348,32	0,00	0,00	0,00	0,00	0,000	251 219,49	300010-OB
744310	1,00000000	ACH	2009/07/22	0,00	Yahoo remplace ToysRUs	CALCULS GAINS/PE	300010	0,00	0,000		0,00	YAHOO INC	2010/01/25	2009/07/20	BD88	Achat	YHOO	500	17,000	(8 585,50)	85,00	0,00	0,00	0,50	0,000	250 871,17	300010-OB
M22762	1,00000000	ACH	2009/07/06	0,00	INT-HYDRO QUE remplace TIGR USD	CALCULS GAINS/PE	300010	0,00	0,000		0,00	INT-HYDRO QUE  U$  13JA13	2010/01/25	2009/07/02	BD88	Achat	M22762	10 000	90,000	(9 000,50)	104,00	0,00	0,00	0,50	0,000	259 456,67	300010-OB
986031	0,86000000	DIV	2009/06/30	0,00	DRIP TML207 remplace OGF207	CALCULS GAINS/PE	300010	0,00	0,000		0,00	F/T MCH MON       /N	2010/01/25	2009/06/30	BD88	Dividendes	TML204	1,737	10,000	0,00	0,00	0,00	0,00	0,00	0,000	268 457,17	300010-OB
995576	1,00000000	DIV	2009/06/30	0,00	GGF412 remplace DRIP TRI375	CALCULS GAINS/PE	300010	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/06/30	BD88	Dividendes	GGF412	3,257	10,000	0,00	0,00	0,00	0,00	0,00	0,000	268 457,17	300010-OB
	1,00000000	INT	2009/06/30	0,00	Interet mensuel	CALCULS GAINS/PE	300010	0,00	0,000		0,00	SOLDE ( USD )	2010/01/25	2009/06/30	BD88	Intérêts	1USD	0,00	0,000	473,68	0,00	0,00	0,00	0,00	0,000	268 457,17	300010-OB
059960	0,87000000	ACH	2009/06/24	0,00	Achat ABX	CALCULS GAINS/PE	300010	0,00	0,000		0,00	BARRICK GOLD CORP	2010/01/25	2009/06/22	BD88	Achat	ABX	1 000	37,000	(32 560,50)	370,00	0,00	0,00	0,50	0,000	267 983,49	300010-OB
059960	1,00000000	DIV	2009/06/15	0,00	Div ABX	CALCULS GAINS/PE	300010	0,00	0,000		0,00	BARRICK GOLD CORP	2010/01/25	2009/06/15	BD88	Dividendes	ABX	0	0,000	217,43	0,00	0,00	0,00	0,00	0,000	300 543,99	300010-OB
M85972	0,89000000	ACH	2009/06/16	0,00	PRIN-QUEBEC	CALCULS GAINS/PE	300010	0,00	0,000		0,00	PRIN-QUEBEC         1AV26	2010/01/25	2009/06/12	BD88	Achat	M85972	10 000	39,000	(3 471,50)	39,00	0,00	0,00	0,50	0,000	300 326,56	300010-OB
995576	1,00000000	DIV	2009/05/31	0,00	GGF412 remplace DRIP TRI375	CALCULS GAINS/PE	300010	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/05/31	BD88	Dividendes	GGF412	3,283	10,000	0,00	0,00	0,00	0,00	0,00	0,000	303 798,06	300010-OB
	1,00000000	INT	2009/05/31	0,00	Interet mensuel	CALCULS GAINS/PE	300010	0,00	0,000		0,00	SOLDE ( USD )	2010/01/25	2009/05/31	BD88	Intérêts	1USD	0,00	0,000	1 000,00	0,00	0,00	0,00	0,00	0,000	303 798,06	300010-OB
986031	0,91000000	DIV	2009/05/29	0,00	DRIP TML207 remplace OGF207	CALCULS GAINS/PE	300010	0,00	0,000		0,00	F/T MCH MON       /N	2010/01/25	2009/05/29	BD88	Dividendes	TML204	3,684	10,000	0,00	0,00	0,00	0,00	0,00	0,000	302 798,06	300010-OB
059960	0,89000000	VEN	2009/05/29	0,00	Vente ABX erreur de prix (prix = 42$)	CALCULS GAINS/PE	300010	0,00	0,000		0,00	BARRICK GOLD CORP	2010/01/25	2009/05/26	BD88	Vente	ABX	(1 000)	22,000	36 959,50	420,00	0,00	0,00	0,50	0,000	302 798,06	300010-OB
221374	1,00000000	ACH	2009/05/07	0,00	achat Walt Disney	CALCULS GAINS/PE	300010	0,00	0,000		0,00	DISNEY WALT COMPANY	2010/01/25	2009/05/05	BD88	Achat	DIS	500	23,000	(11 635,50)	135,00	0,00	0,00	0,50	0,000	265 838,56	300010-OB
986031	0,84000000	DIV	2009/04/30	0,00	DRIP TML207 remplace OGF207	CALCULS GAINS/PE	300010	0,00	0,000		0,00	F/T MCH MON       /N	2010/01/25	2009/04/30	BD88	Dividendes	TML204	4,675	10,000	0,00	0,00	0,00	0,00	0,00	0,000	277 474,06	300010-OB
995576	1,00000000	DIV	2009/04/30	0,00	GGF412 remplace DRIP TRI375	CALCULS GAINS/PE	300010	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/04/30	BD88	Dividendes	GGF412	3,175	10,000	0,00	0,00	0,00	0,00	0,00	0,000	277 474,06	300010-OB
	1,00000000	INT	2009/04/30	0,00	Interet mensuel	CALCULS GAINS/PE	300010	0,00	0,000		0,00	SOLDE ( USD )	2010/01/25	2009/04/30	BD88	Intérêts	1USD	0,00	0,000	1 000,00	0,00	0,00	0,00	0,00	0,000	277 474,06	300010-OB
M89953	0,83000000	ACH	2009/05/01	0,00	PRIN BC remb	CALCULS GAINS/PE	300010	0,00	0,000		0,00	PRIN-B.C. PROV      1DC09	2010/01/25	2009/04/29	BD88	Achat	M89953	10 000	99,750	(8 279,75)	99,75	0,00	0,00	0,50	0,000	276 474,06	300010-OB
059960	0,83000000	ACH	2009/05/04	0,00	Achat ABX	CALCULS GAINS/PE	300010	0,00	0,000		0,00	BARRICK GOLD CORP	2010/01/25	2009/04/29	BD88	Achat	ABX	500	35,000	(14 700,50)	175,00	0,00	0,00	0,50	0,000	284 753,81	300010-OB
P45616	1,00000000	REM	2009/04/14	2,00	Export 20090414 remplace Remb bon du trésor US	CALCULS GAINS/PE	300010	0,00	0,000		0,00	EXPORT DEV P/C U$  14AV09	2010/01/25	2009/04/14	BD88	Remboursement	P45616	(20 000)	100,000	20 000,00	0,00	0,00	0,00	0,00	0,000	299 454,31	300010-OB
